athlete_code,stage_code,result_rank,result,result_type
1550011,TTEWSINGLES-----------R64-000900--,,4,POINTS
1956306,TTEWSINGLES-----------R64-000900--,,0,POINTS
1966925,TTEWSINGLES-----------R64-003000--,,4,POINTS
1902842,TTEWSINGLES-----------R64-003000--,,0,POINTS
1889188,TTEWSINGLES-----------R64-002100--,,4,POINTS
1536624,TTEWSINGLES-----------R64-002100--,,1,POINTS
1937380,TTEWSINGLES-----------R64-002700--,,4,POINTS
1570615,TTEWSINGLES-----------R64-002700--,,2,POINTS
1570290,TTEWSINGLES-----------R64-000200--,,2,POINTS
1570623,TTEWSINGLES-----------R64-000200--,,4,POINTS
1949792,TTEWSINGLES-----------R64-001800--,,4,POINTS
1542543,TTEWSINGLES-----------R64-001800--,,3,POINTS
1902313,TTEWSINGLES-----------R64-000100--,,4,POINTS
1958374,TTEWSINGLES-----------R64-000100--,,0,POINTS
1541478,TTEWSINGLES-----------R64-002500--,,4,POINTS
1560280,TTEWSINGLES-----------R64-002500--,,1,POINTS
1563383,TTEWSINGLES-----------R64-000400--,,0,POINTS
1538136,TTEWSINGLES-----------R64-000400--,,4,POINTS
1962227,TTEWSINGLES-----------R64-001100--,,1,POINTS
1980141,TTEWSINGLES-----------R64-001100--,,4,POINTS
1929749,TTEWSINGLES-----------R64-001600--,,0,POINTS
1931100,TTEWSINGLES-----------R64-001600--,,4,POINTS
1556082,TTEWSINGLES-----------R64-002600--,,4,POINTS
1895281,TTEWSINGLES-----------R64-002600--,,3,POINTS
1936419,TTEWSINGLES-----------R64-000500--,,0,POINTS
1937378,TTEWSINGLES-----------R64-000500--,,4,POINTS
1544200,TTEWSINGLES-----------R64-002200--,,1,POINTS
1538096,TTEWSINGLES-----------R64-002200--,,4,POINTS
1949834,TTEWSINGLES-----------R64-000800--,,0,POINTS
1812512,TTEWSINGLES-----------R64-000800--,,4,POINTS
1537135,TTEWSINGLES-----------R64-000300--,,4,POINTS
1565013,TTEWSINGLES-----------R64-000300--,,3,POINTS
1930826,TTEWSINGLES-----------R64-001900--,,4,POINTS
1969562,TTEWSINGLES-----------R64-001900--,,0,POINTS
1937617,TTEWSINGLES-----------R64-001400--,,0,POINTS
1961112,TTEWSINGLES-----------R64-001400--,,4,POINTS
1552575,TTEWSINGLES-----------R64-002900--,,2,POINTS
1963031,TTEWSINGLES-----------R64-002900--,,4,POINTS
1544310,TTEWSINGLES-----------R64-002800--,,0,POINTS
1566431,TTEWSINGLES-----------R64-002800--,,4,POINTS
1941562,TTEWSINGLES-----------R64-002000--,,0,POINTS
1958369,TTEWSINGLES-----------R64-002000--,,4,POINTS
1902793,TTEWSINGLES-----------R64-001500--,,4,POINTS
1563521,TTEWSINGLES-----------R64-001500--,,1,POINTS
1889187,TTEWSINGLES-----------R64-001300--,,4,POINTS
1941636,TTEWSINGLES-----------R64-001300--,,0,POINTS
1968312,TTEWSINGLES-----------R64-001200--,,0,POINTS
1542549,TTEWSINGLES-----------R64-001200--,,4,POINTS
1936435,TTEWSINGLES-----------R64-001700--,,4,POINTS
1946681,TTEWSINGLES-----------R64-001700--,,0,POINTS
1895280,TTEWSINGLES-----------R64-000600--,,3,POINTS
1954535,TTEWSINGLES-----------R64-000600--,,4,POINTS
1822208,TTEWSINGLES-----------R64-002300--,,0,POINTS
1962231,TTEWSINGLES-----------R64-002300--,,4,POINTS
1563384,TTEWSINGLES-----------R64-003100--,,4,POINTS
1954539,TTEWSINGLES-----------R64-003100--,,1,POINTS
1963709,TTEWSINGLES-----------R64-003200--,,0,POINTS
1902307,TTEWSINGLES-----------R64-003200--,,4,POINTS
1929748,TTEWSINGLES-----------R64-002400--,,0,POINTS
1931101,TTEWSINGLES-----------R64-002400--,,4,POINTS
1541477,TTEWSINGLES-----------R32-000400--,,2,POINTS
1812512,TTEWSINGLES-----------R32-000400--,,4,POINTS
1963031,TTEWSINGLES-----------R32-001500--,,3,POINTS
1966925,TTEWSINGLES-----------R32-001500--,,4,POINTS
1889188,TTEWSINGLES-----------R32-001100--,,0,POINTS
1538096,TTEWSINGLES-----------R32-001100--,,4,POINTS
1930826,TTEWSINGLES-----------R32-001000--,,4,POINTS
1958369,TTEWSINGLES-----------R32-001000--,,2,POINTS
1550011,TTEWSINGLES-----------R32-000500--,,4,POINTS
1930833,TTEWSINGLES-----------R32-000500--,,2,POINTS
1937380,TTEWSINGLES-----------R32-001400--,,2,POINTS
1566431,TTEWSINGLES-----------R32-001400--,,4,POINTS
1563384,TTEWSINGLES-----------R32-001600--,,1,POINTS
1902307,TTEWSINGLES-----------R32-001600--,,4,POINTS
1541478,TTEWSINGLES-----------R32-001300--,,4,POINTS
1556082,TTEWSINGLES-----------R32-001300--,,1,POINTS
1937378,TTEWSINGLES-----------R32-000300--,,3,POINTS
1954535,TTEWSINGLES-----------R32-000300--,,4,POINTS
1980141,TTEWSINGLES-----------R32-000600--,,4,POINTS
1542549,TTEWSINGLES-----------R32-000600--,,3,POINTS
1962231,TTEWSINGLES-----------R32-001200--,,0,POINTS
1931101,TTEWSINGLES-----------R32-001200--,,4,POINTS
1936435,TTEWSINGLES-----------R32-000900--,,4,POINTS
1949792,TTEWSINGLES-----------R32-000900--,,1,POINTS
1902313,TTEWSINGLES-----------R32-000100--,,4,POINTS
1570623,TTEWSINGLES-----------R32-000100--,,0,POINTS
1537135,TTEWSINGLES-----------R32-000200--,,2,POINTS
1538136,TTEWSINGLES-----------R32-000200--,,4,POINTS
1902793,TTEWSINGLES-----------R32-000800--,,0,POINTS
1931100,TTEWSINGLES-----------R32-000800--,,4,POINTS
1889187,TTEWSINGLES-----------R32-000700--,,4,POINTS
1961112,TTEWSINGLES-----------R32-000700--,,1,POINTS
1541478,TTEWSINGLES-----------8FNL000700--,,0,POINTS
1566431,TTEWSINGLES-----------8FNL000700--,,4,POINTS
1550011,TTEWSINGLES-----------8FNL000300--,,3,POINTS
1980141,TTEWSINGLES-----------8FNL000300--,,4,POINTS
1954535,TTEWSINGLES-----------8FNL000200--,,0,POINTS
1812512,TTEWSINGLES-----------8FNL000200--,,4,POINTS
1966925,TTEWSINGLES-----------8FNL000800--,,1,POINTS
1902307,TTEWSINGLES-----------8FNL000800--,,4,POINTS
1538096,TTEWSINGLES-----------8FNL000600--,,1,POINTS
1931101,TTEWSINGLES-----------8FNL000600--,,4,POINTS
1936435,TTEWSINGLES-----------8FNL000500--,,4,POINTS
1930826,TTEWSINGLES-----------8FNL000500--,,0,POINTS
1902313,TTEWSINGLES-----------8FNL000100--,,4,POINTS
1538136,TTEWSINGLES-----------8FNL000100--,,0,POINTS
1889187,TTEWSINGLES-----------8FNL000400--,,0,POINTS
1931100,TTEWSINGLES-----------8FNL000400--,,4,POINTS
1566431,TTEWSINGLES-----------QFNL000400--,,0,POINTS
1902307,TTEWSINGLES-----------QFNL000400--,,4,POINTS
1936435,TTEWSINGLES-----------QFNL000300--,,4,POINTS
1931101,TTEWSINGLES-----------QFNL000300--,,3,POINTS
1902313,TTEWSINGLES-----------QFNL000100--,,4,POINTS
1812512,TTEWSINGLES-----------QFNL000100--,,0,POINTS
1980141,TTEWSINGLES-----------QFNL000200--,,3,POINTS
1931100,TTEWSINGLES-----------QFNL000200--,,4,POINTS
1936435,TTEWSINGLES-----------SFNL000200--,,0,POINTS
1902307,TTEWSINGLES-----------SFNL000200--,,4,POINTS
1902313,TTEWSINGLES-----------SFNL000100--,,4,POINTS
1931100,TTEWSINGLES-----------SFNL000100--,,0,POINTS
1931100,TTEWSINGLES-----------FNL-000200--,,4,POINTS
1936435,TTEWSINGLES-----------FNL-000200--,,2,POINTS
1902313,TTEWSINGLES-----------FNL-000100--,,2,POINTS
1902307,TTEWSINGLES-----------FNL-000100--,,4,POINTS
1936316,TKWMO80KG-------------R32-000100--,,1.0,POINTS
1894556,TKWMO80KG-------------R32-000100--,,2.0,POINTS
1555589,TKWMO80KG-------------8FNL000100--,,0.0,POINTS
1896149,TKWMO80KG-------------8FNL000100--,,2.0,POINTS
1566729,TKWMO80KG-------------8FNL000200--,,0.0,POINTS
1897088,TKWMO80KG-------------8FNL000200--,,2.0,POINTS
1930770,TKWMO80KG-------------8FNL000300--,,2.0,POINTS
1910362,TKWMO80KG-------------8FNL000300--,,1.0,POINTS
1548401,TKWMO80KG-------------8FNL000400--,,2.0,POINTS
1894556,TKWMO80KG-------------8FNL000400--,,0.0,POINTS
1564244,TKWMO80KG-------------8FNL000500--,,0.0,POINTS
1535366,TKWMO80KG-------------8FNL000500--,,2.0,POINTS
1887756,TKWMO80KG-------------8FNL000600--,,0.0,POINTS
1536045,TKWMO80KG-------------8FNL000600--,,2.0,POINTS
1981479,TKWMO80KG-------------8FNL000700--,,1.0,POINTS
1898375,TKWMO80KG-------------8FNL000700--,,2.0,POINTS
1569990,TKWMO80KG-------------8FNL000800--,,2.0,POINTS
1545964,TKWMO80KG-------------8FNL000800--,,0.0,POINTS
1896149,TKWMO80KG-------------QFNL000100--,,2.0,POINTS
1897088,TKWMO80KG-------------QFNL000100--,,1.0,POINTS
1930770,TKWMO80KG-------------QFNL000200--,,0.0,POINTS
1548401,TKWMO80KG-------------QFNL000200--,,2.0,POINTS
1535366,TKWMO80KG-------------QFNL000300--,,1.0,POINTS
1536045,TKWMO80KG-------------QFNL000300--,,2.0,POINTS
1898375,TKWMO80KG-------------QFNL000400--,,1.0,POINTS
1569990,TKWMO80KG-------------QFNL000400--,,2.0,POINTS
1896149,TKWMO80KG-------------SFNL000100--,,2.0,POINTS
1548401,TKWMO80KG-------------SFNL000100--,,1.0,POINTS
1536045,TKWMO80KG-------------SFNL000200--,,2.0,POINTS
1569990,TKWMO80KG-------------SFNL000200--,,1.0,POINTS
1897088,TKWMO80KG-------------REP1000200--,,2.0,POINTS
1555589,TKWMO80KG-------------REP1000200--,,1.0,POINTS
1887756,TKWMO80KG-------------REP1000300--,,1.0,POINTS
1535366,TKWMO80KG-------------REP1000300--,,2.0,POINTS
1569990,TKWMO80KG-------------REPF000100--,,0.0,POINTS
1897088,TKWMO80KG-------------REPF000100--,,2.0,POINTS
1535366,TKWMO80KG-------------REPF000200--,,1.0,POINTS
1548401,TKWMO80KG-------------REPF000200--,,2.0,POINTS
1896149,TKWMO80KG-------------FNL-000100--,,1.0,POINTS
1536045,TKWMO80KG-------------FNL-000100--,,2.0,POINTS
1560166,TKWM58KG--------------R32-000100--,,0.0,POINTS
1956376,TKWM58KG--------------R32-000100--,,2.0,POINTS
1932149,TKWM58KG--------------R32-000200--,,2.0,POINTS
1894548,TKWM58KG--------------R32-000200--,,0.0,POINTS
1919675,TKWM58KG--------------8FNL000100--,,0.0,POINTS
1893274,TKWM58KG--------------8FNL000100--,,2.0,POINTS
1904040,TKWM58KG--------------8FNL000200--,,2.0,POINTS
1925942,TKWM58KG--------------8FNL000200--,,0.0,POINTS
1555541,TKWM58KG--------------8FNL000300--,,0.0,POINTS
1946334,TKWM58KG--------------8FNL000300--,,2.0,POINTS
1947736,TKWM58KG--------------8FNL000400--,,2.0,POINTS
1956376,TKWM58KG--------------8FNL000400--,,0.0,POINTS
1932149,TKWM58KG--------------8FNL000500--,,0.0,POINTS
1546697,TKWM58KG--------------8FNL000500--,,2.0,POINTS
1956647,TKWM58KG--------------8FNL000600--,,0.0,POINTS
1946883,TKWM58KG--------------8FNL000600--,,2.0,POINTS
1908279,TKWM58KG--------------8FNL000700--,,1.0,POINTS
1572368,TKWM58KG--------------8FNL000700--,,2.0,POINTS
1929684,TKWM58KG--------------8FNL000800--,,2.0,POINTS
1930255,TKWM58KG--------------8FNL000800--,,1.0,POINTS
1893274,TKWM58KG--------------QFNL000100--,,1.0,POINTS
1904040,TKWM58KG--------------QFNL000100--,,2.0,POINTS
1946334,TKWM58KG--------------QFNL000200--,,0.0,POINTS
1947736,TKWM58KG--------------QFNL000200--,,2.0,POINTS
1546697,TKWM58KG--------------QFNL000300--,,0.0,POINTS
1946883,TKWM58KG--------------QFNL000300--,,2.0,POINTS
1572368,TKWM58KG--------------QFNL000400--,,0.0,POINTS
1929684,TKWM58KG--------------QFNL000400--,,2.0,POINTS
1904040,TKWM58KG--------------SFNL000100--,,2.0,POINTS
1947736,TKWM58KG--------------SFNL000100--,,0.0,POINTS
1946883,TKWM58KG--------------SFNL000200--,,2.0,POINTS
1929684,TKWM58KG--------------SFNL000200--,,0.0,POINTS
1893274,TKWM58KG--------------REP1000200--,,2.0,POINTS
1925942,TKWM58KG--------------REP1000200--,,0.0,POINTS
1956647,TKWM58KG--------------REP1000300--,,0.0,POINTS
1546697,TKWM58KG--------------REP1000300--,,2.0,POINTS
1929684,TKWM58KG--------------REPF000100--,,,IRM_POINTS
1893274,TKWM58KG--------------REPF000100--,,,
1546697,TKWM58KG--------------REPF000200--,,0.0,POINTS
1947736,TKWM58KG--------------REPF000200--,,2.0,POINTS
1904040,TKWM58KG--------------FNL-000100--,,1.0,POINTS
1946883,TKWM58KG--------------FNL-000100--,,0.0,IRM_POINTS
1894590,TKWM68KG--------------R32-000100--,,0.0,POINTS
1962479,TKWM68KG--------------R32-000100--,,2.0,POINTS
1897321,TKWM68KG--------------8FNL000100--,,0.0,POINTS
1893275,TKWM68KG--------------8FNL000100--,,2.0,POINTS
1546696,TKWM68KG--------------8FNL000200--,,2.0,POINTS
1903031,TKWM68KG--------------8FNL000200--,,0.0,POINTS
1910367,TKWM68KG--------------8FNL000300--,,2.0,POINTS
1572266,TKWM68KG--------------8FNL000300--,,1.0,POINTS
1887714,TKWM68KG--------------8FNL000400--,,2.0,POINTS
1962479,TKWM68KG--------------8FNL000400--,,0.0,POINTS
1936310,TKWM68KG--------------8FNL000500--,,0.0,POINTS
1896153,TKWM68KG--------------8FNL000500--,,2.0,POINTS
1540991,TKWM68KG--------------8FNL000600--,,2.0,POINTS
1949404,TKWM68KG--------------8FNL000600--,,0.0,POINTS
1955815,TKWM68KG--------------8FNL000700--,,1.0,POINTS
1537401,TKWM68KG--------------8FNL000700--,,2.0,POINTS
1566727,TKWM68KG--------------8FNL000800--,,2.0,POINTS
1888140,TKWM68KG--------------8FNL000800--,,0.0,POINTS
1893275,TKWM68KG--------------QFNL000100--,,1.0,POINTS
1546696,TKWM68KG--------------QFNL000100--,,2.0,POINTS
1910367,TKWM68KG--------------QFNL000200--,,0.0,POINTS
1887714,TKWM68KG--------------QFNL000200--,,2.0,POINTS
1896153,TKWM68KG--------------QFNL000300--,,2.0,POINTS
1540991,TKWM68KG--------------QFNL000300--,,1.0,POINTS
1537401,TKWM68KG--------------QFNL000400--,,2.0,POINTS
1566727,TKWM68KG--------------QFNL000400--,,0.0,POINTS
1546696,TKWM68KG--------------SFNL000100--,,0.0,POINTS
1887714,TKWM68KG--------------SFNL000100--,,2.0,POINTS
1896153,TKWM68KG--------------SFNL000200--,,1.0,POINTS
1537401,TKWM68KG--------------SFNL000200--,,2.0,POINTS
1910367,TKWM68KG--------------REP1000200--,,2.0,POINTS
1962479,TKWM68KG--------------REP1000200--,,0.0,POINTS
1955815,TKWM68KG--------------REP1000300--,,2.0,POINTS
1566727,TKWM68KG--------------REP1000300--,,1.0,POINTS
1896153,TKWM68KG--------------REPF000100--,,,IRM_POINTS
1910367,TKWM68KG--------------REPF000100--,,,
1955815,TKWM68KG--------------REPF000200--,,2.0,POINTS
1546696,TKWM68KG--------------REPF000200--,,1.0,POINTS
1887714,TKWM68KG--------------FNL-000100--,,2.0,POINTS
1537401,TKWM68KG--------------FNL-000100--,,0.0,POINTS
